,Condition,Date/Time,current,power,voltage
91,open,Wed Oct 23 18:25:27 2019,0.0,0.0,2.03
92,open,Wed Oct 23 18:25:28 2019,0.0,0.0,1.96
93,open,Wed Oct 23 18:25:29 2019,0.0,0.0,2.02
94,open,Wed Oct 23 18:25:30 2019,0.0,0.0,2.01
95,open,Wed Oct 23 18:25:31 2019,0.0,0.0,1.95
96,open,Wed Oct 23 18:25:32 2019,0.0,0.0,1.99
97,open,Wed Oct 23 18:25:33 2019,0.0,0.0,1.95
98,open,Wed Oct 23 18:25:34 2019,0.0,0.0,2.03
99,open,Wed Oct 23 18:25:35 2019,0.0,0.0,2.01
100,open,Wed Oct 23 18:25:36 2019,0.0,0.0,1.95
101,open,Wed Oct 23 18:25:37 2019,0.0,0.0,1.97
102,open,Wed Oct 23 18:25:38 2019,0.0,0.0,2.03
103,open,Wed Oct 23 18:25:39 2019,0.0,0.0,1.99
104,open,Wed Oct 23 18:25:40 2019,0.0,0.0,1.95
105,open,Wed Oct 23 18:25:41 2019,0.0,0.0,1.95
106,open,Wed Oct 23 18:25:42 2019,0.0,0.0,2.02
107,open,Wed Oct 23 18:25:43 2019,0.0,0.0,2.03
108,open,Wed Oct 23 18:25:44 2019,0.0,0.0,1.97
109,open,Wed Oct 23 18:25:45 2019,0.0,0.0,2.04
110,open,Wed Oct 23 18:25:46 2019,0.0,0.0,2.04
111,open,Wed Oct 23 18:25:47 2019,0.0,0.0,1.99
112,open,Wed Oct 23 18:25:48 2019,0.0,0.0,1.96
113,open,Wed Oct 23 18:25:49 2019,0.0,0.0,1.95
114,open,Wed Oct 23 18:25:50 2019,0.0,0.0,2.02
115,open,Wed Oct 23 18:25:51 2019,0.0,0.0,1.99
116,open,Wed Oct 23 18:25:52 2019,0.0,0.0,1.97
117,open,Wed Oct 23 18:25:53 2019,0.0,0.0,1.93
118,open,Wed Oct 23 18:25:54 2019,0.0,0.0,1.98
119,open,Wed Oct 23 18:25:55 2019,0.0,0.0,2.01
120,normal,Wed Oct 23 18:25:56 2019,0.01,0.51,39.0
121,normal,Wed Oct 23 18:25:57 2019,0.01,0.51,38.98
122,normal,Wed Oct 23 18:25:58 2019,0.01,0.76,38.81
123,normal,Wed Oct 23 18:25:59 2019,0.04,1.66,37.6
